"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significant"
"TPO3",254.622753397508,-1.16693546455536,0.208706608418605,8.07350767968183e-09,5.57570394569632e-08,"TPO3","Down"
"TPO4",433.048314756125,-3.97658108267821,0.206164776505818,1.30674878908334e-83,6.64541156921109e-81,"TPO4","Down"
"TPO5",95.6406631295811,-0.805704387829699,0.24204777637452,0.00048817436507105,0.00141421567101282,"TPO5","Not Sig"
"TPP1",22.4916759597471,0.324279871209239,0.363603762645509,0.319188839213613,0.403330103131003,"TPP1","Not Sig"
"TPS1",574.084026985,0.581645802307183,0.157203576288504,0.000162956683134714,0.000527534540194209,"TPS1","Not Sig"
"TPS2",750.140872974054,-0.322470195452332,0.156723453213709,0.0356493622890505,0.0632084097131374,"TPS2","Not Sig"
"TPS3",211.665351522168,-0.607582708571858,0.235954957856017,0.00699937083394916,0.0152056234738298,"TPS3","Not Sig"
"TPT1",25.744156564686,-0.410982791598212,0.32999836250566,0.175207444500176,0.245518648430357,"TPT1","Not Sig"
"TRA1",503.052510980396,-0.414963408291947,0.168182984684074,0.0115879262817357,0.0236752591745908,"TRA1","Not Sig"
"TRE1",88.6834944496354,-0.805329799713724,0.222177306967,0.000168940542972441,0.000545958057416427,"TRE1","Not Sig"
"TRE2",140.996159187287,-0.295327262288353,0.215192669445942,0.153906998691919,0.221439236286675,"TRE2","Not Sig"
"TRF5",59.9720849593853,-0.0714009873220769,0.238447855564209,0.753401815019495,0.805221580668524,"TRF5","Not Sig"
"TRI1",21.4339213372895,0.567602427509343,0.393915980241558,0.102135964096612,0.156748582484622,"TRI1","Not Sig"
"TRK1",274.878650539243,-0.774963976546157,0.180511798822609,1.02233282939142e-05,4.23624433156713e-05,"TRK1","Not Sig"
"TRK2",21.3685495686953,-0.0137166403518434,0.367602610136272,0.964928361070196,0.974333799968714,"TRK2","Not Sig"
"TRL1",52.9634935202411,-0.849107573465112,0.276646335709176,0.00115312523392339,0.00306295468118112,"TRL1","Not Sig"
"TRM1",105.057123138652,0.381511540915058,0.219775764483295,0.0717129956130834,0.115540729062446,"TRM1","Not Sig"
"TRM10",23.3008478313447,0.257851434394657,0.366775844406553,0.434373027537516,0.519968052092755,"TRM10","Not Sig"
"TRM11",20.7788678110295,0.396552407488324,0.354660448702271,0.215340943069663,0.291392654942355,"TRM11","Not Sig"
"TRM112",25.0570962498645,0.26021869042763,0.335794664312917,0.396722440687634,0.482239316211783,"TRM112","Not Sig"
"TRM12",39.9459221050784,-0.120779776398159,0.28056507312022,0.645746105243485,0.714600140995461,"TRM12","Not Sig"
"TRM13",57.0237616430436,0.103936265162786,0.259296636550377,0.674156765396767,0.741055795957853,"TRM13","Not Sig"
"TRM2",79.8480563124778,-0.252799248159181,0.243993908179741,0.277150915614861,0.35805594040405,"TRM2","Not Sig"
"TRM3",84.7740946203176,-0.687573014283368,0.286016900955163,0.0100836855789594,0.0209241961979479,"TRM3","Not Sig"
"TRM44",28.3062291662591,-0.572852754297048,0.345597686653675,0.0681914420951522,0.110890385779152,"TRM44","Not Sig"
"TRM5",24.8746143130669,-0.793678548282843,0.446718744236906,0.0379268443207367,0.0666131136986503,"TRM5","Not Sig"
"TRM7",27.2268322313438,-0.487108197431111,0.364794809741578,0.138380830284916,0.20169420651741,"TRM7","Not Sig"
"TRM732",95.0724214073778,-1.07065657620305,0.244572736016655,4.78624006008555e-06,2.1098681557225e-05,"TRM732","Down"
"TRM8",45.1277593892636,0.30632302694106,0.285471893332183,0.252066308751752,0.330246811441837,"TRM8","Not Sig"
"TRM82",43.0992204914881,-0.289796325103764,0.272411680253046,0.258948208858735,0.338131718103586,"TRM82","Not Sig"
"TRM9",29.4147337377825,0.260578663993909,0.296124286644637,0.345702155147835,0.429937273431967,"TRM9","Not Sig"
"TRP1",65.3227181132712,0.189048634485699,0.233935501086795,0.402367397606994,0.48793479779179,"TRP1","Not Sig"
"TRP2",134.372892782117,-0.194778993912591,0.281402844579501,0.459967435613401,0.545486079037814,"TRP2","Not Sig"
"TRP3",79.8525987292559,0.695626770555189,0.251519863513434,0.00361285911399225,0.00844913623899358,"TRP3","Not Sig"
"TRP4",54.4546229561105,1.09871287823075,0.288480037816757,5.27700694679865e-05,0.000190694940958602,"TRP4","Up"
"TRP5",221.352252877073,0.646875731602848,0.259223430893065,0.00839898523929674,0.0178374804208906,"TRP5","Not Sig"
"TRR1",165.686556317667,0.408744132569732,0.19570473266454,0.0313728107730121,0.056759218455443,"TRR1","Not Sig"
"TRR2",110.231562001364,-1.40936924889461,0.256720509956782,1.06342703487614e-08,7.21943062269067e-08,"TRR2","Down"
"TRS120",93.6039097151489,-0.448518178934488,0.249231308818508,0.0581110927300127,0.0966904975406576,"TRS120","Not Sig"
"TRS130",71.4313029805841,-1.0106531933777,0.254694707178657,3.11647094297427e-05,0.000118113404166654,"TRS130","Down"
"TRS20",35.4366952276636,-0.128292829317741,0.305281344029504,0.650586435563495,0.718818984898714,"TRS20","Not Sig"
"TRS23",74.919617419587,-0.267269779229945,0.228888388760628,0.22334428167613,0.299685275053076,"TRS23","Not Sig"
"TRS31",104.020440052981,0.447226021578978,0.237370443051754,0.0488063009725598,0.0830865634937612,"TRS31","Not Sig"
"TRS33",51.5942319578231,0.0784021518453867,0.27398236250845,0.762946411916034,0.813324157244688,"TRS33","Not Sig"
"TRS65",39.8423465065822,0.478085163552234,0.293088756469646,0.0804877976822744,0.127368809118711,"TRS65","Not Sig"
"TRS85",51.8585221165869,-0.872439092900835,0.305966322059927,0.00218022671037214,0.00537988011372816,"TRS85","Not Sig"
"TRX1",329.271622764386,1.33996498035034,0.163965341784093,8.76213455039483e-17,1.61234804851673e-15,"TRX1","Up"
"TRX2",737.920447633747,1.19146685841995,0.155783466364217,7.21248950602033e-15,1.0727627530489e-13,"TRX2","Up"
"TRX3",90.7912204981549,-0.761112166241542,0.254521401372967,0.00160139048757513,0.00409423143852617,"TRX3","Not Sig"
"TRZ1",34.7649372710357,-0.0413008608498999,0.295874367819432,0.880085552575868,0.908674525859986,"TRZ1","Not Sig"
"TSA1",1709.45025206778,1.15473421968583,0.158758349527332,1.25923247381176e-13,1.60458917050182e-12,"TSA1","Up"
"TSA2",21.6992466144538,0.239842611152994,0.335757834296984,0.436076590262091,0.521687862687369,"TSA2","Not Sig"
"TSC10",42.5320564692097,-0.949285065457345,0.330306605475096,0.00180311228948298,0.0045435180843999,"TSC10","Not Sig"
"TSC11",134.511754034607,-0.558203346514033,0.205502368801132,0.00488041886469433,0.0110396535095431,"TSC11","Not Sig"
"TSC13",169.64272033782,-1.2350081504745,0.235743476418596,5.27960429631276e-08,3.27066516429387e-07,"TSC13","Down"
"TSC3",63.1823202643676,0.493147876074553,0.329854456146498,0.102834780384811,0.157518554620107,"TSC3","Not Sig"
"TSL1",643.231099830813,0.785427142078095,0.21821711721416,0.0001856726488405,0.00059419496430993,"TSL1","Not Sig"
"TSR1",93.051573010901,-0.582330387224073,0.23302765856771,0.0089076135170494,0.0187327782008926,"TSR1","Not Sig"
"TSR2",28.5522099782681,0.673226610783132,0.371320961060765,0.0431627042582655,0.0747298568928311,"TSR2","Not Sig"
"TSR3",79.5824527789436,-0.913045095886172,0.238248812962776,6.41137576212655e-05,0.000227838448812719,"TSR3","Not Sig"
"TSR4",57.9186092669579,-0.753345476979309,0.273638792955642,0.00346357891487524,0.0081683222806965,"TSR4","Not Sig"
"TTI1",49.0135511740297,-1.73069341031357,0.371684619380709,6.3769292430704e-07,3.25776640965624e-06,"TTI1","Down"
"TTI2",29.642128898713,-0.848885043903367,0.341119907209045,0.00647962462495537,0.0141922553453408,"TTI2","Not Sig"
"TUB1",100.699247823403,0.237006439072326,0.260141652473282,0.337635553322589,0.422460734352958,"TUB1","Not Sig"
"TUB2",148.213453799493,1.40350606233017,0.224679552705726,1.1121024883383e-10,9.89046314747926e-10,"TUB2","Up"
"TUB3",80.7154436204336,0.0939725071018027,0.269762049264023,0.714426216506551,0.774966115016026,"TUB3","Not Sig"
"TUB4",25.0950695181882,0.181155927203747,0.415495358558953,0.614936151892176,0.688296692191715,"TUB4","Not Sig"
"TUF1",795.068228818703,0.901850970167237,0.221665611687629,2.35117518592729e-05,9.10836148897316e-05,"TUF1","Not Sig"
"TUL1",103.695278492708,-0.718613996318038,0.262814796638488,0.00382444955489581,0.00887348436751851,"TUL1","Not Sig"
"TUM1",40.6687916140813,-0.86313365901557,0.331220740348555,0.00451899967197442,0.0103349485547935,"TUM1","Not Sig"
"TUP1",54.7664461701363,-0.556209669084591,0.279831754959912,0.0337693589450402,0.0605467288264599,"TUP1","Not Sig"
"TUS1",89.798989216314,-0.801811304232867,0.22156090880419,0.00016449319071233,0.000532200641321442,"TUS1","Not Sig"
"TVP15",46.9199447897807,0.215503667519419,0.263640379594331,0.389248302385827,0.474597864765979,"TVP15","Not Sig"
"TVP18",104.6822661272,1.27629737603441,0.228366365710207,6.91904113357977e-09,4.80212358576243e-08,"TVP18","Up"
"TVP23",46.8224827249751,-0.338424950347568,0.296273277449341,0.219839674348305,0.296119224248596,"TVP23","Not Sig"
"TVP38",72.8797619856983,-1.08072933453923,0.36172885143963,0.00100421675710773,0.00270596750446081,"TVP38","Down"
"TVS1",51.8020863379319,-0.269812968607138,0.292468316455142,0.322033218125992,0.40646521258953,"TVS1","Not Sig"
"TWF1",83.2153385688841,-0.662169218864686,0.231734080842353,0.00295405102401114,0.00706799034573068,"TWF1","Not Sig"
"TYE7",382.182179797468,-2.00957373829424,0.332394808731112,2.14512968680416e-10,1.84046863005866e-09,"TYE7","Down"
"TYR1",62.5001470328518,-0.537461623446522,0.264076988122428,0.0311687877825425,0.0564631472977793,"TYR1","Not Sig"
"TYS1",79.3009737449791,1.06346712881095,0.230742146713479,1.67402854218466e-06,7.94276137827056e-06,"TYS1","Up"
"TYW1",273.096295670158,0.034728724191005,0.163591670312859,0.829760034626845,0.870368954378881,"TYW1","Not Sig"
"TYW3",46.4159032964322,0.292179899970276,0.270261052269468,0.252083282956139,0.330246811441837,"TYW3","Not Sig"
"UAF30",16.8230437669032,-0.385779605475312,0.373222787636012,0.24739766431996,0.325021731847312,"UAF30","Not Sig"
"UBA1",463.797873159681,-0.199053943243984,0.223130533555783,0.352760838621395,0.43774270879505,"UBA1","Not Sig"
"UBA2",101.730796570428,0.482256531616877,0.215290477753158,0.0201925974095323,0.0388971728336514,"UBA2","Not Sig"
"UBA3",13.6374217455825,-0.465692783182774,0.508406405814187,0.251571715741202,0.329808337908667,"UBA3","Not Sig"
"UBA4",89.0197436706915,-0.331692929543116,0.222980324575954,0.121864859543156,0.181065610699711,"UBA4","Not Sig"
"UBC1",245.149164824767,1.37079804887688,0.206434201117512,8.63953606749467e-12,8.90047233177996e-11,"UBC1","Up"
"UBC12",28.43794241238,0.684535854329191,0.306805389676252,0.0160065254029881,0.0315505648711471,"UBC12","Not Sig"
"UBC13",88.3667712231198,0.514917286031167,0.20583148213648,0.00970168143907397,0.0202202704806929,"UBC13","Not Sig"
"UBC4",462.874642830578,1.47069825087466,0.329124057986608,1.85567783284411e-06,8.75266593333047e-06,"UBC4","Up"
"UBC5",142.432775254525,0.160847066391424,0.245130408443986,0.493105687008234,0.577561393032676,"UBC5","Not Sig"
"UBC6",124.833318343282,0.372923039152558,0.238714574359262,0.102284377085053,0.156847260255972,"UBC6","Not Sig"
"UBC7",98.4628465871724,0.265803737821996,0.215113068327073,0.200653809616229,0.274372381078755,"UBC7","Not Sig"
"UBC8",333.957423956745,1.07380368706612,0.257400454974081,1.17048402406434e-05,4.75503822121709e-05,"UBC8","Up"
"UBC9",32.3070000474807,0.975458759987724,0.30986459364697,0.000717503611412501,0.00199985809777854,"UBC9","Not Sig"
"UBI4",2554.00549274491,0.411257205078415,0.202162604301738,0.0360154441774117,0.0637362843177605,"UBI4","Not Sig"
"UBP1",205.004147760299,0.296488215584535,0.274672280395119,0.252776910796381,0.330845587036723,"UBP1","Not Sig"
"UBP10",300.411546143482,0.213538468900468,0.199220042436323,0.271674556599618,0.352037866485584,"UBP10","Not Sig"
"UBP11",50.4588910105309,0.138386495753696,0.250244136108447,0.55772568222442,0.63710791634948,"UBP11","Not Sig"
"UBP12",151.687108883564,-0.760350211172797,0.222120568464966,0.000363830282211601,0.00108721506340368,"UBP12","Not Sig"
"UBP13",172.843847230373,-0.558615331959854,0.179628215717518,0.00140096480138938,0.00362153285534758,"UBP13","Not Sig"
"UBP14",92.6290193603193,-0.741351631975538,0.229967172051297,0.000778802444297226,0.0021556758403754,"UBP14","Not Sig"
"UBP15",446.512416174468,-0.658266640759208,0.139415516749293,1.52408686613915e-06,7.29319241161881e-06,"UBP15","Not Sig"
"UBP16",34.5681016355301,0.142967851828467,0.353353330757659,0.656380935822165,0.724505713296999,"UBP16","Not Sig"
"UBP2",354.85105528993,0.297382869562642,0.186974128452343,0.102771992349183,0.157465495809731,"UBP2","Not Sig"
"UBP3",209.999127768288,0.465687778702775,0.249737412695899,0.0502116088112849,0.0851162847546448,"UBP3","Not Sig"
"UBP5",51.2619481942006,0.591952415684017,0.329634760725059,0.0495429191565061,0.0842124247224234,"UBP5","Not Sig"
"UBP6",457.851642498433,1.60153210528318,0.232035820877609,1.11242875467693e-12,1.23962678359815e-11,"UBP6","Up"
"UBP7",61.6714957070569,-0.531475619334709,0.26838168443931,0.0356225134276112,0.0631808307273484,"UBP7","Not Sig"
"UBP8",27.4315003171831,-0.686699993638059,0.341591433792024,0.0274165681115175,0.050566528854543,"UBP8","Not Sig"
"UBP9",121.140430055966,0.962099145235027,0.22595458681823,9.59056350675576e-06,4.00669247623538e-05,"UBP9","Not Sig"
"UBR1",488.224622270156,-0.638780702347999,0.209619075521218,0.00157598715159275,0.00403666306135981,"UBR1","Not Sig"
"UBR2",287.441572243129,-1.54208705083771,0.168400013386591,1.30442535359361e-20,3.57693893529542e-19,"UBR2","Down"
"UBS1",46.8725754119804,0.347336747588394,0.271786657075577,0.175010576758733,0.245304226105827,"UBS1","Not Sig"
"UBX2",58.6767970894403,-0.181321362778268,0.239055154680693,0.430195772092162,0.515644985876056,"UBX2","Not Sig"
"UBX3",124.638946865732,0.601990574157316,0.215136282104852,0.0036699200884646,0.00856110632813634,"UBX3","Not Sig"
"UBX4",60.0466470677435,1.21756897235062,0.252194984986598,4.60150353927964e-07,2.40343704936791e-06,"UBX4","Up"
"UBX5",86.3479482004476,0.643415618761954,0.211528488958697,0.00161827808049352,0.00413174239264296,"UBX5","Not Sig"
"UBX6",186.62804789255,-2.18495057075767,0.281157320047483,9.16960112616068e-16,1.53517222979288e-14,"UBX6","Down"
"UBX7",114.035013882745,0.206065165728908,0.196725769988817,0.282160977676872,0.363772415101272,"UBX7","Not Sig"
"UCC1",83.88538539067,-0.847302873493017,0.223092107491999,8.19143154708242e-05,0.000283381991801973,"UCC1","Not Sig"
"UFD1",116.430150226717,1.28764974944451,0.210281984858406,2.78392409983002e-10,2.34890971560319e-09,"UFD1","Up"
"UFD2",139.485955215286,-0.603001921865433,0.198928107123906,0.00174098018212335,0.00440083286886489,"UFD2","Not Sig"
"UFD4",394.927445425344,-0.306536840470475,0.226783771256739,0.158450984500891,0.22672454697074,"UFD4","Not Sig"
"UFE1",75.4893066888693,0.780201636903283,0.365403626746254,0.0177230695275968,0.0345325151297026,"UFE1","Not Sig"
"UFO1",116.853338090392,0.389170661938503,0.251929686535752,0.104365255290587,0.159278445707753,"UFO1","Not Sig"
"UGA1",102.364429899669,-0.618255402285389,0.206769707692214,0.0019435676504264,0.00485493554206319,"UGA1","Not Sig"
"UGA2",225.195859453698,-0.943115178115138,0.22398906042576,1.18807299048737e-05,4.81251289557301e-05,"UGA2","Not Sig"
"UGA3",142.93878283851,-0.44052369472708,0.18983909141647,0.0171959493947925,0.0336932192344901,"UGA3","Not Sig"
"UGA4",119.619481674359,-3.2466743393153,0.262350097399077,3.3097436480742e-36,2.46862746231028e-34,"UGA4","Down"
"UGO1",71.4164981167503,0.078327786374264,0.219310786328599,0.711030620088269,0.772315303284346,"UGO1","Not Sig"
"UGP1",564.894476830841,-0.276361912906386,0.17837384001851,0.111867977609538,0.168721883728162,"UGP1","Not Sig"
"UGX2",47.5092279499955,-0.078621418400135,0.274317103851546,0.757964706661406,0.809016326858215,"UGX2","Not Sig"
"UIP3",24.3747898176858,3.91133086343936,0.854422464045419,2.14834766851535e-06,1.00148807147291e-05,"UIP3","Up"
"UIP4",600.289221909977,1.76968851489571,0.344938092031703,5.07894908364989e-08,3.15684901932639e-07,"UIP4","Up"
"UIP5",39.3920873090856,-0.715887991622642,0.296907999847387,0.00983897530835377,0.0204759032272809,"UIP5","Not Sig"
"ULA1",102.345378392377,0.190293030578753,0.240205769933531,0.408388969440513,0.494379548809831,"ULA1","Not Sig"
"ULP1",128.200893305459,1.05673348422116,0.401289076711489,0.00311236883124027,0.00742139439128648,"ULP1","Up"
"ULP2",180.587695700647,0.59598325727843,0.249075747599806,0.011908950386148,0.0242779404009154,"ULP2","Not Sig"
"ULS1",268.10053719725,-0.821487169598468,0.180703333766675,3.03560414023108e-06,1.37834168510168e-05,"ULS1","Not Sig"
"UME1",78.5505710324534,-0.235637220517484,0.209961494830398,0.245386915551861,0.322910939919339,"UME1","Not Sig"
"UME6",61.3331298734649,-0.420057721198245,0.338238558307222,0.171811143876041,0.241899499504793,"UME6","Not Sig"
"UMP1",221.256357309831,1.64663702610554,0.184095416415816,7.6125856727039e-20,1.93567292059571e-18,"UMP1","Up"
"UNG1",40.3373842924932,-0.85790868597444,0.322418089274404,0.00397030035063521,0.00917762816588983,"UNG1","Not Sig"
"UPA1",27.1983993371299,0.357749847626697,0.329416921345917,0.23654498905401,0.313710921945977,"UPA1","Not Sig"
"UPA2",33.0920227454609,-0.260509933454631,0.303195367700324,0.35473010616922,0.439698695747976,"UPA2","Not Sig"
"UPC2",56.6396456467608,-0.558510893634146,0.262107190032405,0.0242226207108696,0.0454855120028884,"UPC2","Not Sig"
"UPF3",153.929354571361,0.509015181011079,0.410252368746951,0.154929196319186,0.222424648727872,"UPF3","Not Sig"
"UPS1",84.0772413101973,2.18985306932222,0.35635712615393,1.01655776984e-10,9.06957601991225e-10,"UPS1","Up"
"UPS2",309.991103611345,1.05258307726493,0.250134906758725,1.04126031930983e-05,4.29875293447909e-05,"UPS2","Up"
"UPS3",44.7277275433393,0.480637794817048,0.279871465335344,0.0670606540596961,0.109305739746486,"UPS3","Not Sig"
"URA1",50.7338438425978,-0.00595561504963217,0.298345939908193,0.981855374100567,0.987326795383529,"URA1","Not Sig"
"URA10",126.159049160506,-1.07520917109344,0.212113959909926,1.54962975481277e-07,8.82752428556275e-07,"URA10","Down"
"URA2",1239.27290855777,1.11333289472021,0.193406078340773,3.45682914589859e-09,2.52118673300609e-08,"URA2","Up"
"URA3",67.4395839188656,-0.144665358208963,0.225311856130626,0.504599834224581,0.588069056802563,"URA3","Not Sig"
"URA4",40.5879832966092,-0.612416107036121,0.290414832914595,0.0241881424070687,0.045451282709151,"URA4","Not Sig"
"URA5",118.577885765523,0.358823230701526,0.250595798007889,0.132275113674477,0.194671661640365,"URA5","Not Sig"
"URA6",48.003635877191,-0.0980032109990825,0.25105008559896,0.681205695587888,0.74714968424578,"URA6","Not Sig"
"URA7",45.9144982254597,-0.738807928320905,0.373526140864145,0.0272773565551015,0.0503429668654694,"URA7","Not Sig"
"URA8",153.90208490863,-0.461531169144416,0.240657784990712,0.0441174616174142,0.0761344230258452,"URA8","Not Sig"
"URB1",64.0150780662865,-0.74616162846767,0.266896460267515,0.00311985037674899,0.00743606434066206,"URB1","Not Sig"
"URB2",57.653846236597,-1.10931912074682,0.394275510416553,0.00169522193949687,0.00429486935214922,"URB2","Down"
"URC2",64.1583864825561,-0.707510661568341,0.241578933861862,0.00217969073367121,0.00537988011372816,"URC2","Not Sig"
"URE2",81.2245183244094,1.15682633231014,0.275870720295724,9.87713899653223e-06,4.10495657849935e-05,"URE2","Up"
"URH1",51.2120492162722,-0.963500620449659,0.337713282693788,0.00185428994758814,0.00465361057281654,"URH1","Not Sig"
"URK1",71.8221112280218,-1.89099519846222,0.304370720223107,9.99695787584288e-11,8.94767717719441e-10,"URK1","Down"
"URM1",31.1870616439019,0.97337830528587,0.39049149329675,0.00533408591496836,0.0118974787114565,"URM1","Not Sig"
"URN1",31.3603252257689,-0.541324203064057,0.371378455473137,0.103062357028774,0.157823932444282,"URN1","Not Sig"
"USA1",63.1687687986734,-1.04268317227075,0.331772810234346,0.000656913660660684,0.00184291625764085,"USA1","Down"
"USB1",11.9750951533767,-0.543256915469586,0.449727888045079,0.155902353299827,0.223734675310218,"USB1","Not Sig"
"USE1",33.7337548736859,-0.00239521689113323,0.286050648574505,0.991692563103039,0.995072322510923,"USE1","Not Sig"
"USO1",457.81742255007,1.29388199321783,0.635489101267411,0.00923091257714236,0.0193110414945903,"USO1","Up"
"USV1",121.783045185134,0.485543605271845,0.244156981527536,0.037016453088174,0.0651573437933434,"USV1","Not Sig"
"UTH1",331.326283649617,0.817196443147269,0.24803861011355,0.000543377525532827,0.0015571997324952,"UTH1","Not Sig"
"UTP10",118.58084713979,-0.839183508482644,0.309337487967148,0.00345597169812725,0.00815381935019984,"UTP10","Not Sig"
"UTP11",37.6959383798757,0.0336656569302237,0.311640164088402,0.908761316119431,0.929362121091791,"UTP11","Not Sig"
"UTP13",34.1233416134556,0.0737678372337472,0.306982713306196,0.7974835257283,0.843251611105959,"UTP13","Not Sig"
"UTP14",103.405250626709,0.9148629399816,0.447326665598669,0.0174452645917471,0.0341100349969359,"UTP14","Not Sig"
"UTP15",26.9004864265951,-0.0280607247469824,0.322529473900606,0.923992341356593,0.941667545554524,"UTP15","Not Sig"
"UTP18",42.3413876515685,-0.449896051260491,0.295037772961145,0.101649729184332,0.156088000290187,"UTP18","Not Sig"
"UTP20",269.482136418921,-1.12927922368442,0.214999488280632,5.5533781858183e-08,3.42285442825581e-07,"UTP20","Down"
"UTP21",67.6676555751752,0.145902429644637,0.321087376128701,0.623686863720042,0.696249115076814,"UTP21","Not Sig"
"UTP22",103.867110080169,-1.3298446248917,0.269418716607991,2.34217652897085e-07,1.28460313790345e-06,"UTP22","Down"
"UTP23",32.7460388401103,0.420372348829555,0.335026208681168,0.169215439003987,0.23936590585381,"UTP23","Not Sig"
"UTP25",62.230537296654,-0.887813987161537,0.259929901236487,0.000321450567002886,0.000974631150034766,"UTP25","Not Sig"
"UTP30",25.0049747638343,-0.537766607429126,0.358765124798675,0.096658329425664,0.149531718696672,"UTP30","Not Sig"
"UTP4",49.5174841410679,0.0923499253348438,0.279870622849144,0.727072236352263,0.78472739536071,"UTP4","Not Sig"
"UTP5",95.0901286850274,-0.110117840494268,0.205531182488889,0.579620747761067,0.656488856646165,"UTP5","Not Sig"
"UTP6",18.8174322321494,-0.277373253690422,0.412316197893691,0.437921542548077,0.523559117122022,"UTP6","Not Sig"
"UTP7",74.5034070306419,0.71882184426808,0.295668587068068,0.00916428562964522,0.0192075735527296,"UTP7","Not Sig"
"UTP8",37.7785588955756,0.159645627735381,0.352555251099624,0.618335680884382,0.690964802011033,"UTP8","Not Sig"
"UTP9",72.8701174168895,0.916462417162332,0.307108471792909,0.00133689994796651,0.00348328752162304,"UTP9","Not Sig"
"UTR1",80.4635468884858,-0.0824830358024371,0.221001522044619,0.697621219107383,0.761313519252185,"UTR1","Not Sig"
"UTR2",17.3405937040749,0.728692813125713,0.395877637944273,0.0372773157225941,0.0655752528780476,"UTR2","Not Sig"
"UTR4",53.5476336543628,0.369047895914621,0.334149128823671,0.226989821232217,0.303775373199288,"UTR4","Not Sig"
"VAB2",53.6240716946515,-0.126873926364355,0.319904524087262,0.665660057577322,0.7333009771736,"VAB2","Not Sig"
"VAC14",80.0278932807769,-0.818791898397902,0.274314053901063,0.00151082398337585,0.00388942424993321,"VAC14","Not Sig"
"VAC17",13.103407594712,0.90370774826275,0.480910345246938,0.0263635087727026,0.0488659602632532,"VAC17","Not Sig"
"VAC7",136.286373925626,-0.794033747986576,0.216214064099556,0.000135323988902339,0.000444250231173525,"VAC7","Not Sig"
"VAC8",155.72978663433,-0.312628494093179,0.257648662980102,0.200204207899161,0.273824532759879,"VAC8","Not Sig"
"VAM3",47.0270075870111,0.684109122672355,0.300967750896114,0.0144879001489759,0.0288931598692946,"VAM3","Not Sig"
"VAM6",82.8228498131384,-0.262771010807618,0.209583236214928,0.195902673130335,0.269059551556861,"VAM6","Not Sig"
"VAM7",29.0661706955877,-1.08177827031845,0.376750093311859,0.00151765835670021,0.00390155369824493,"VAM7","Down"
"VAN1",90.3059490814952,-0.143895789357058,0.208680355817294,0.476324071211365,0.560716459652843,"VAN1","Not Sig"
"VAS1",423.345751625237,0.00692820570249642,0.18826983043954,0.971192881718582,0.979068837688547,"VAS1","Not Sig"
"VBA1",446.761118399113,-3.73592474697731,0.322008377066908,3.12464265311828e-32,2.00910931052226e-30,"VBA1","Down"
"VBA2",32.2497182319644,-0.575002443744478,0.325708310307624,0.0543769403493112,0.0912371338674405,"VBA2","Not Sig"
"VBA3",17.1232559383867,-0.676060653928757,0.399895358979449,0.0544297862091594,0.0912984180072077,"VBA3","Not Sig"
"VBA4",103.372633289538,-1.93910555792231,0.273107610997966,2.16885009276537e-13,2.69014355186907e-12,"VBA4","Down"
"VBA5",16.7317790758386,-1.4819615487349,0.486378605090155,0.000615178594649109,0.00173803858206949,"VBA5","Down"
"VCX1",179.844801542153,-0.198816792759858,0.21140766502866,0.329666806064534,0.414230932867251,"VCX1","Not Sig"
"VFA1",20.2075974601653,0.591075813347426,0.403416223673711,0.0941386280947857,0.146118614195958,"VFA1","Not Sig"
"VHC1",272.554392832756,-1.5612169871207,0.232467407364679,4.11678738443802e-12,4.32881741138088e-11,"VHC1","Down"
"VHR1",530.372071987002,-0.146347579389312,0.167895654277467,0.37244599638748,0.458339584608621,"VHR1","Not Sig"
"VHR2",14.6829840720183,0.843730912140433,0.448561807433553,0.0290398465634507,0.053070533053232,"VHR2","Not Sig"
"VHS1",284.214960906065,-0.0106880164888094,0.237988948040019,0.961407605415268,0.972006894034522,"VHS1","Not Sig"
"VHS2",86.2344210059938,-0.154800782256944,0.261637795550343,0.531886323886366,0.613352318247852,"VHS2","Not Sig"
"VHS3",228.723619544968,0.345429417025218,0.240760178533918,0.133560492813724,0.196047598215684,"VHS3","Not Sig"
"VHT1",60.2891371724791,-0.291350968227224,0.29513801152804,0.289424844364042,0.371254890936127,"VHT1","Not Sig"
"VID22",91.2262487555641,-0.597462115912702,0.210844128495481,0.00331979540431712,0.00785905014462546,"VID22","Not Sig"
"VID24",200.492482084463,0.763344683419553,0.20550942667542,0.0001216841583814,0.0004051792749914,"VID24","Not Sig"
"VID27",238.51377027121,-0.319787400117373,0.184577444991189,0.0747868412394219,0.119564901369913,"VID27","Not Sig"
"VID28",164.414668323585,-0.33347110270242,0.17835218227205,0.0549229514405392,0.0920476383156301,"VID28","Not Sig"
"VID30",154.989225795868,-0.739053987317341,0.196604460561385,0.000105244327016274,0.000355947258360966,"VID30","Not Sig"
"VIK1",30.7492082536863,0.453973543798457,0.300358095080001,0.104055908357686,0.159040642446146,"VIK1","Not Sig"
"VIP1",202.070385370864,-0.989658035363339,0.235109995779719,1.12205836140237e-05,4.58494848333447e-05,"VIP1","Not Sig"
"VIR1",168.369946347101,0.639102545259792,0.212860049407792,0.00183825176032887,0.00461543103558335,"VIR1","Not Sig"
"VLD1",35.4721383358212,0.591921874737936,0.320197167878485,0.0448968801506003,0.0772066239048442,"VLD1","Not Sig"
"VMA1",1000.6493984578,-0.577584572872886,0.202482351278908,0.00316915896707775,0.00753753199907862,"VMA1","Not Sig"
